,Structures,unique_chemcomp,G_2080,G_0,G_Xe_900K,G_Kr_900K,G_900K,delta_G0_298_900,delta_H0_Xe_298_900,delta_TS0_298_900,enthalpy_std_xenon,enthalpy_std_krypton,enthalpy_skew,enthalpy_modality,mean_grid_xenon,mean_grid_krypton,std_grid_xenon,std_grid_krypton,ASA_m2/cm3_1.2,delta_VF_18_20,PO_VF_2.0,D_i_vdw_uff298,delta_pore,D_f_vdw_uff298,pore_dist_mean,pore_dist_std,pore_dist_skewness,pore_dist_kurtosis,pore_dist_neff,pore_dist_modality,C%,O%,N%
3340,j.ica.2016.08.030_3_clean,H1020C867N408Co1,-6.213835943981873,-6.154371424001615,-8.283296233909116,-5.786270294334931,-2.4970259395741854,3.65734548442743,-0.5999999999999979,1.7727454844274275,3.10468,2.25334,0.813151,0.42488370248196206,15.0313,11.3442,58.9648,34.6853,3115.36,0.0383,0.4573,5.77388,0.4973174999999994,4.49682,5.276562500000001,0.4302042347464166,-1.154862571863763,4.453321376581629,5.547551530029204,0.5240375357062463,37.76132404181185,0.0,17.770034843205575
3342,j.inoche.2015.03.054_CIFs_clean,H4C408N408Cd51,-3.4562402371171914,-3.5248284921891444,-8.978905917245976,-6.897790885445054,-2.0811150318009224,1.443713460388222,-0.19059999999999988,-0.5718865396117789,4.66595,3.45993,-0.164304,0.49006074698351343,2.95431,3.87731,39.7979,24.9178,2630.94,0.0047000000000000375,0.7418,13.0747,0.8331995251661919,8.30194,12.241500474833808,1.4342561228972148,-2.12898473011819,7.335697081639437,2.188843463824562,0.7541990787656624,46.842709529276696,0.0,46.842709529276696
3343,j.inoche.2015.06.036_inc06102-mmc3_clean,H1C372N155O186Pr31,-4.9403699712822755,-5.741807154636722,1.2531129914352468,2.281170262811171,-1.0280572713759242,4.713749883260798,-0.20960000000000178,3.957049883260799,2.54324,2.42834,1.79276,0.5195623553722575,31.4008,22.2613,72.8116,38.9712,1576.34,0.05149999999999991,0.1382,4.90999,0.27314789473684176,3.64146,4.636842105263158,0.3182361359543363,-1.8771567640883449,7.021968024745145,3.5800445253997166,0.6442235995694113,49.93288590604027,24.96644295302013,20.80536912751678
3344,JETZAK_clean,H8C434O124Mg31,-5.973254059784056,-6.07925088813466,-10.068595652945175,-6.507293962484373,-3.5613016904608026,2.5179491976738575,0.7129999999999974,0.248149197673861,3.8723,3.07776,0.905755,0.5885103937078513,7.12283,7.9466,53.7023,33.1855,2887.81,0.022399999999999975,0.5292,7.08623,0.45813226876090596,6.17793,6.628097731239094,0.5911175361829366,-1.7147022144265385,5.832993389698991,2.744147366837447,0.6755028543522157,72.69681742043551,20.770519262981573,0.0
3346,ja907023c_si_004_clean,H744C930N186O186Co1,-4.90935680842306,-4.792461401780174,-10.214722264831709,-7.130703682803669,-3.0840185820280395,1.7084428197521344,-0.5225000000000009,0.1478428197521353,3.89935,3.15523,0.284902,0.4543529318636062,4.38753,4.99328,47.9553,28.7983,2696.14,0.015800000000000036,0.6176999999999999,9.84769,0.2908951282051273,5.54584,9.556794871794873,0.6839309336658079,-3.8078653362270702,19.2583467177048,1.887565152643336,0.8048374372962251,45.43234000977039,9.08646800195408,9.08646800195408
3347,j.inoche.2015.05.017_inc05998-mmc2_clean,H8C731N51O136F204S17Cu34,-7.9216895802645055,-10.784881163339776,-3.888120907704566,1.2691643388187581,-5.157285246523324,5.6275959168164515,0.24660000000000082,5.016295916816448,2.37917,2.24093,2.04713,0.5191047508703014,26.3511,23.493,74.4505,43.9373,1322.83,0.04300000000000001,0.0862,5.2903,0.5040614678899082,3.09238,4.786238532110092,0.4562447214540965,-0.7252774392622688,2.8452321930964675,2.6514170943985715,0.5363454580633217,61.89669771380186,11.51566469093988,4.318374259102455
3348,ja0752540-file002_clean,H8C372N124Zn31I62,-4.148321243411245,-4.2457181588119886,-7.438642112754151,-5.163726643676011,-2.27491546907814,1.9708026897338486,-0.7863000000000007,0.9861026897338485,3.26209,2.95217,0.717019,0.4186758929668403,8.44,8.11447,51.2862,31.6082,2667.72,0.04510000000000003,0.4346,8.3532,0.9716615384615368,7.85901,7.3815384615384625,1.0650152403585238,-1.4433196418511578,4.4137261838984925,5.983896067563078,0.6985416539433117,62.31155778894472,0.0,20.770519262981573
3349,j.inoche.2015.12.019_1_clean,H11C918N102O255Zn51,-5.698587492088761,-6.31734165477721,-11.568786039097946,-7.2109602023165795,-4.357825836781366,1.959515817995844,-2.7624999999999993,1.6203158179958423,2.1695,2.10868,0.942033,0.3254312107357706,6.58444,7.3206,56.9971,35.0379,2449.54,0.013600000000000001,0.4515,6.70888,0.16153486725663768,4.76596,6.547345132743362,0.3060843706322431,-2.7870357835724904,10.115083000168177,2.811703503894745,0.8667816624705654,68.66118175018698,19.072550486163053,7.629020194465221
3350,JIVFUQ_clean,H6C186O248P62Zn31,-5.594798899678357,-5.616104242301587,-9.522638329614455,-5.680461992700842,-3.8421763369136137,1.773927905387973,-3.0869,1.657227905387975,2.0285,2.12895,0.82255,0.27087099086858324,7.98273,8.83063,56.1039,34.2707,2774.42,0.02899999999999997,0.4802,6.42243,0.1619697489539753,5.37281,6.260460251046025,0.3001488429395134,-2.8104271529212688,12.207843495908904,1.6884218616062192,0.7289166825294915,34.8968105065666,46.529080675422136,0.0
3351,j.ica.2016.05.002_2_clean,H36C1364N248O372Zn93,-5.30340980012168,-5.297947606974615,-8.654447908817371,-5.024045400052987,-3.6304025087643836,1.6675450982102316,-1.005399999999998,0.6249450982102278,3.33029,2.9152,0.741452,0.5227221903567562,3.02404,4.66677,48.0811,29.7288,2041.08,0.014800000000000035,0.3954,8.08905,0.5352189587426324,7.08486,7.553831041257368,0.7045808985296055,-2.567759387716277,11.120242936890982,3.5979974169178,0.6828437396825472,64.55276857548509,17.605300520586844,11.736867013724565
3352,JIXWUJ02_clean,H102C102O204Mn1,-5.990009783412314,-5.633116844532812,0.5901963180710337,2.0962779810540924,-1.5060816629830587,4.127035181549753,-1.238199999999999,3.004835181549754,2.2608,1.92593,2.0175,0.5390943390007475,25.0152,19.7976,67.2936,38.5759,1886.39,0.030999999999999972,0.2515,5.19234,0.11914412371133931,4.00824,5.07319587628866,0.0753212554952898,-2.843917197942623,10.61443630510081,1.2873170064304282,0.8561797129430802,24.938875305623476,49.87775061124695,0.0
3353,JIXWUJ01_clean,H62C62O124Mn1,-6.111712807547508,-5.754890965766085,0.07468778245527982,1.8133310765678037,-1.7386432941125238,4.016247671653561,-1.3582999999999998,2.92824767165356,2.21412,1.89171,2.08657,0.5471090968538369,24.3224,19.1639,67.227,38.4216,1844.59,0.025099999999999956,0.2695,5.24234,0.07469294117647074,4.07503,5.16764705882353,0.0787920627856394,-2.547099680462944,8.41084551546583,1.4623655913978495,0.8902454299566015,24.899598393574298,49.7991967871486,0.0
3354,JIXWUJ_clean,H62C62O124Mn1,-6.127497846939411,-5.7963727095716475,-0.22608147307739143,1.6284524482877272,-1.8545339213651186,3.941838788206529,-1.4106999999999985,2.840238788206528,2.19904,1.8694,2.11236,0.550989062018319,23.3638,18.6649,66.2146,38.1865,1849.09,0.023799999999999988,0.2736,5.27013,0.08857660194174688,4.13072,5.181553398058253,0.0578709189934999,-2.818458717319257,8.943709541232861,1.2011321822813472,1.0000000000000056,24.899598393574298,49.7991967871486,0.0
3355,IZIGUV_clean,H44C3927N408O612In102,-5.050551685813815,-5.188802571365952,-10.850603718152586,-7.70103935111883,-3.149564367033756,2.0392382043321957,1.7470999999999997,-0.2930617956678043,4.61379,3.84862,0.457685,0.45481145690203023,2.24537,3.39135,44.0448,27.2441,2508.77,0.012399999999999967,0.6125,8.70812,0.6469883886838854,7.46971,8.061131611316114,0.5823899511917999,-1.5081048603757872,6.249085753073048,7.629000796408084,0.523977490351907,77.10583153347731,12.016493225996465,8.010995483997643
3356,JISVAJ_clean,H9C558N93O186Eu31,-3.956685220652888,-3.8266593243914393,-8.868056853451776,-6.439633004054241,-2.428423849397535,1.3982354749939043,-1.6949000000000005,0.6537354749939039,3.43363,3.0802,-0.0323768,0.37125774918807136,4.75018,5.22258,44.9791,27.8386,2688.32,0.01100000000000001,0.6507,8.58984,0.7600719587628877,6.64858,7.829768041237113,0.7759616234328172,-1.1379239443742972,3.999451920145833,3.5640995288714223,0.5737963473496839,63.62599771949829,21.20866590649943,10.604332953249717
3360,JIVHIG_clean,H15C561O119K51,-7.768053113092039,-7.991265715621141,-6.67645573680314,-2.3231266681000227,-4.353329068703117,3.637936646918024,-0.5884,2.0390366469180234,2.98629,2.42388,1.01355,0.4642035346203428,12.1048,10.7187,60.6735,36.5539,1543.39,0.017499999999999988,0.2351,5.95579,0.49965792452830193,4.1105,5.456132075471698,0.4427722928445126,-0.4567518930956342,2.282748579419737,3.0289796468526755,0.5294592241751264,75.20107238605898,15.951742627345844,0.0
3361,j.inoche.2014.12.007_INC05825-mmc2_clean,H120C3255N744O806Cd217,-5.7008183624370545,-7.641726665428066,4.1196474616432575,7.385155458623466,-3.265507996980208,4.376218668447858,-1.366499999999995,3.813118668447852,2.24376,2.38406,1.94926,0.5155293727759297,22.1464,21.7815,66.475,41.1283,936.246,0.013999999999999999,0.0395,5.55645,0.8642422077922065,3.29058,4.692207792207793,0.7044876988715696,-0.7934194670219403,3.465801162211346,6.341176470588235,0.47016963016126184,63.3022170361727,15.674834694671334,14.469078179696616
3363,j.jssc.2016.09.008_mmc8_clean,H9C372N93O124Br31Cd31,-1.9536613123428037,-1.8440678803056896,5.517188768034072,2.2424161970877035,3.2747725709463684,5.118840451252058,0.45289999999999964,3.3298404512520605,2.87281,2.64734,1.52635,0.5035811943352597,27.3101,19.5963,63.7188,37.5828,1984.75,0.0645,0.175,4.71983,0.2250931578947366,3.89869,4.494736842105263,0.2750572843887087,-0.995226630999868,2.9006395406899927,2.5562951423311144,0.686219717799841,56.36363636363637,18.78787878787879,14.090909090909092
3364,JITPOS_clean,H16C713N93O310S31Zn93,-6.426067251616347,-6.612506819551128,-6.518087708625821,-2.1202304950727435,-4.397857213553078,2.2146496059980505,-2.6678999999999995,1.887749605998052,2.25588,2.18207,0.672553,0.2587066760142862,9.59483,10.7398,58.7058,35.621,1891.19,0.014899999999999997,0.2412,6.02477,0.368264423791822,4.89221,5.656505576208178,0.523432747396428,-2.5339098702102008,9.300434074469417,4.025646731571627,0.7978874072898605,56.76751592356688,24.68152866242038,7.404458598726114
3365,JITPOS_SL,H18C713N93O310S31Zn93,-6.510412395064845,-6.6638154237968505,-6.695590716917245,-2.248168623012946,-4.447422093904299,2.2163933298925516,-2.548099999999998,1.8788933298925494,2.38529,2.30041,0.498868,0.25077948200765066,9.37435,10.5686,58.6265,35.6065,1877.02,0.01959999999999998,0.2361,6.02159,0.397489280575539,4.8922,5.624100719424461,0.4977233245902878,-2.349480039923524,8.98626397651041,4.753013530135301,0.7255580823178693,56.67726550079492,24.6422893481717,7.39268680445151
3367,jacs.6b02030_ja6b02030_si_002_clean,H2C408O306Zn153,-5.431238857489043,-5.102940510189587,-11.097583127983947,-7.2809135202812945,-3.8166696077026527,1.286270902486934,-1.1021,0.3208709024869316,3.52302,3.10393,0.332154,0.4052196958154201,-0.494527,2.00312,43.8974,27.4109,2026.18,0.0017999999999999128,0.5369,9.64575,0.0690538348082601,8.93946,9.57669616519174,0.1065121443214298,-7.406195618019359,68.35647064810975,1.1784170670057372,0.8170657876689777,46.95051783659378,35.21288837744534,0.0
3368,JOCLOD_clean,H816C1020N204Co1,-3.9251664600958645,-3.1722436025894125,7.2321825767765855,3.389026768034686,3.8431558087418995,7.0153994113313125,1.2511999999999972,5.810599411331317,2.76877,2.74147,1.72357,0.5198773912343295,39.2498,29.6397,75.6719,45.2418,1952.19,0.1207,0.0665,4.665,0.20351851851851865,3.7589,4.461481481481481,0.2363253204048856,-1.6034310949540798,5.737943024590813,1.7740679450988026,0.6223469387830485,49.97550220480157,0.0,9.995100440960314
3371,JIZJOT_clean,H744C930N62O310Co3,-5.056139687231503,-5.246335611105364,-7.010011232165223,-3.7814389426633084,-3.228572289501914,2.0177633216034496,1.1972999999999985,-0.3884366783965487,4.0353,3.38136,0.915527,0.5746551604926268,1.39756,3.77074,43.4777,27.883,1657.84,0.004300000000000026,0.3751,10.65376,0.4028397546012261,9.70371,10.250920245398774,1.1506218518657385,-4.751520970412727,27.073887777096,1.452501716000413,0.8708373073858111,45.38799414348463,15.129331381161542,3.0258662762323087
3372,JIZJUZ_clean,H744C930N62O310Co3,-5.083999413590689,-5.269950730351488,-7.14613700188651,-3.8962503114161677,-3.2498866904703423,2.020064039881146,1.3230000000000004,-0.42803596011885414,4.06485,3.41551,0.925681,0.5768390602754833,1.06086,3.48183,42.9103,27.5916,1607.84,0.00610000000000005,0.3838,10.70263,0.4285099171842628,9.97779,10.274120082815736,1.2390693938620991,-4.284261002882106,22.499363108685976,2.761045293692969,0.8602417876150613,45.38799414348463,15.129331381161542,3.0258662762323087
3374,JODFOZ_clean,H620C868N62O124Co1,-8.143903695142718,-8.29542085017219,-1.6175834998744099,1.1499677524914886,-2.7675512523658985,5.527869597806292,-0.32329999999999615,4.291569597806289,2.53154,2.17936,1.78266,0.5238940187544046,29.899,23.9733,76.3212,43.8116,1530.22,0.042099999999999985,0.1145,4.81741,0.15828591240875856,3.28867,4.659124087591241,0.293370731434006,-2.1348314205059915,6.197552669239507,1.8703537618335824,0.896725770732592,51.82089552238806,7.402985074626866,3.701492537313433
3375,JOGHEU_clean,H459C561N102O102Ni1,-1.929298446529228,-2.163572630497374,3.5374617569738827,-0.3244701144305737,3.8619318714044564,6.02550450190183,2.0336,2.161804501901832,3.42733,2.35052,1.40854,0.5737627086197514,27.9004,19.069,63.7025,37.2082,2947.89,0.1816,0.2215,4.93717,0.4222763829787235,3.83449,4.514893617021277,0.3896730032641928,-0.0770646045643096,1.0573501914179446,2.4089422028353327,0.9513772839324435,45.795918367346935,8.326530612244897,8.326530612244897
3377,JOGBIR_clean,H60C1023N186Cu248Br248,-6.99322588531554,-6.799904990610666,7.688082740711266,8.366988107879099,-0.6789053671678325,6.120999623442834,-0.14730000000000132,4.729399623442837,2.52195,2.20159,1.84653,0.5334628224937182,31.8201,24.083,70.996,39.8479,1032.75,0.02600000000000001,0.0672,5.14796,0.3717695238095251,2.84034,4.776190476190475,0.5112121560377115,-1.2017866358233606,2.788369601121764,2.1724137931034484,0.8766022686017987,57.96033994334277,0.0,10.538243626062323
3378,JOGHIY_clean,H459C561N102O102Co1,-2.1467557705978155,-2.3367002542901076,2.2003052746697715,-0.834442413432744,3.0347476881025157,5.371447942392623,1.2110999999999983,2.190347942392626,3.38289,2.28461,1.15774,0.5159755517439041,26.6011,18.5859,63.5972,37.3461,2935.69,0.10420000000000001,0.3045,4.99144,0.43278897360703894,3.87371,4.558651026392961,0.3416665189658346,-0.0518325410711907,1.050838296200724,2.33088780644256,0.9541778368175975,45.795918367346935,8.326530612244897,8.326530612244897
3379,JOFKIA_clean,H2C93N124O62Cu31,-5.190774389735686,-5.3195482787421495,-5.1799794972385715,-1.7311909762698003,-3.448788520968771,1.8707597577733783,-2.930200000000003,1.4029597577733814,2.11204,1.80241,0.982093,0.3573227099045991,8.4848,9.4142,53.7648,33.2322,1894.55,0.02059999999999995,0.3289,7.31708,0.2919247204968949,5.49844,7.025155279503105,0.5166971139510017,-1.7448951220465003,5.418550058353805,1.7484654300168634,0.7464467326837742,29.807692307692307,19.871794871794872,39.74358974358975
3381,jacs.6b02030_ja6b02030_si_003_clean,H1C124O93Zn31,-5.326571018016877,-5.016290845580088,-11.043035676979478,-7.368226482840366,-3.6748091941391126,1.3414816514409758,-0.9791999999999987,0.31748165144097484,3.38166,3.02845,0.67492,0.49223259160559624,0.0564028,2.21488,44.0629,27.3208,2026.87,0.0040999999999999925,0.5587,9.7161,0.054465650969531154,9.03023,9.66163434903047,0.1431117934097041,-4.921130205543798,31.17548701051741,1.2103461886739884,0.8088894486686966,49.79919678714859,37.34939759036144,0.0
3385,JOKXAI10_clean,C217N186Ni1Cd31,-3.0749032625978256,-3.037699887329161,5.200151895297248,4.756713527827982,0.4434383674692661,3.4811382547984273,-1.5187999999999988,2.418838254798427,2.32036,1.82507,1.64526,0.4733356063539086,24.6767,20.3173,63.9031,37.5517,1676.29,0.023999999999999994,0.2182,5.0309,0.1319256410256413,4.43474,4.898974358974359,0.2216464599056155,-2.4878513556047803,9.481941508987251,1.578914587053108,0.7582207041427352,49.88505747126437,0.0,42.75862068965517
3386,JOCWIJ_clean,H13C612N459O357Cu153,-3.5085447102058525,-3.5299798087786294,-7.377070210017309,-5.245445133825196,-2.1316250761921127,1.3983547325865167,-1.4837999999999987,0.33985473258651444,2.88324,2.60067,1.1105,0.5290375289900907,2.92741,4.6801,38.2456,24.9647,2605.6,0.006400000000000072,0.6142,14.27372,1.1922206045949224,5.76884,13.081499395405078,2.123942781535756,-2.1265028882503323,7.092197587615424,2.2428828627928104,0.7786041583753515,38.39397741530741,22.396486825595986,28.795483061480557
3387,JOKXAI_clean,C217N186Ni1Cd31,-3.0992851085543296,-3.0514927279798134,5.165901489051491,4.745277370848144,0.4206241182033468,3.47211684618316,-1.5304000000000002,2.415016846183162,2.31511,1.82249,1.65134,0.4739444500313469,24.6256,20.2903,63.8762,37.5186,1664.69,0.018299999999999983,0.2267,5.04667,0.09347851063829715,4.44437,4.953191489361703,0.1217794725213121,-2.742604003107705,10.130902344501283,1.383218534752661,0.8411764745208308,49.88505747126437,0.0,42.75862068965517
3388,JOKXEM_clean,C217N186Ni1Cd31,-3.0489849835240017,-3.028947494842218,5.481667284685384,4.948954528351933,0.5327127563334502,3.561660251175668,-1.4082000000000008,2.3990602511756705,2.37165,1.82291,1.60815,0.477931096304648,25.0318,20.6933,64.1373,37.7925,1633.64,0.028499999999999998,0.2057,5.00157,0.14788578947368425,4.477,4.853684210526316,0.2116653397854311,-2.5088151046467098,9.83417001509288,3.034123382081022,0.7417151847190829,49.88505747126437,0.0,42.75862068965517
3389,JOKXEM10_clean,C217N186Ni1Cd31,-3.0757908136976906,-3.027067380588519,5.477944029461733,4.943965258648978,0.5339787708127552,3.5610461514012743,-1.4082000000000008,2.3970461514012764,2.37241,1.82241,1.60631,0.4777152035828989,25.1123,20.7155,64.3235,37.8271,1635.77,0.028799999999999992,0.2059,5.00206,0.14837578947368435,4.47686,4.853684210526316,0.2141374503570764,-2.5527512168934745,10.130149338680972,3.0453855238737977,0.7419968377613108,49.88505747126437,0.0,42.75862068965517
3390,JOKXOW10_clean,C217N186Ni1Cd31,-3.104091484944329,-3.087089798643105,5.396883683231083,4.926113845524912,0.47076983770617087,3.557859636349276,-1.416999999999998,2.402159636349273,2.36516,1.82179,1.61859,0.47917968980293163,24.8697,20.6019,64.027,37.7956,1605.63,0.027200000000000002,0.2048,5.00287,0.1631792783505146,4.47701,4.839690721649485,0.2445739135563372,-2.5928663157745016,10.092673789517288,3.149983260796786,0.765204136439984,49.88505747126437,0.0,42.75862068965517
3391,IZOWAW_clean,H1C93O248Zn31Mo93,-1.7339940202781428,-1.7113878390174395,-6.331935227747789,-5.474942260282303,-0.8569929674654864,0.8543948715519532,-1.9542000000000002,0.11611487155195443,3.1502,3.45274,0.472332,0.46288598253208346,1.97125,2.38941,26.3879,17.0142,1692.64,0.0021999999999999797,0.7886,19.31079,1.7272426484751193,12.0712,17.58354735152488,2.81447655293475,-1.417941690803758,3.4679732025003416,2.826127162579368,0.8681032011287936,19.95708154506438,53.21888412017168,0.0
3392,JOKXOW_clean,C217N186Ni1Cd31,-3.1129475100623543,-3.0844124958074763,5.407993190445398,4.933122985455802,0.4748702049895961,3.5592827007970724,-1.415700000000001,2.4043827007970746,2.36486,1.8226,1.61992,0.47932537394920194,24.8509,20.6551,63.9506,37.8461,1618.2,0.027700000000000002,0.2047,5.001,0.1705876288659791,4.47701,4.830412371134021,0.2318745551618183,-2.675993165740384,10.679912302678634,2.739554520308633,0.7641391794052834,49.88505747126437,0.0,42.75862068965517
3393,JOKXUC10_clean,C217N186Ni1Cd31,-2.7915403963163326,-2.7792260084840956,6.04145903731312,5.178279912994074,0.8631791243190463,3.642405132803142,-1.282,2.447605132803141,2.42917,1.86773,1.53043,0.4660108707788794,25.727,21.0099,64.3858,37.8731,1605.54,0.028099999999999986,0.2038,4.97834,0.1830032124352332,4.32922,4.795336787564767,0.2396651713248235,-2.8559406108217544,12.521350140809616,1.5863464077339124,0.731262736811295,49.88505747126437,0.0,42.75862068965517
3394,JIWKUW_clean,H68C2108N248O1209Na124Tb124,-5.772537422592989,-6.233313382964996,-2.4537978935967266,0.7542203549454706,-3.208018248542197,3.0252951344227985,-1.8275999999999968,2.3655951344227977,2.52438,2.32118,0.980237,0.37892933497637565,15.4238,14.9866,58.9064,35.7367,1964.57,0.03390000000000001,0.1861,6.49123,0.8973047663551394,3.66961,5.59392523364486,0.7877630188383082,-0.7835920706543773,2.8887204009619056,6.242639040348964,0.5587306174231914,54.31589796444216,31.15176500901829,6.390105642875548
3395,JOKYAJ10_clean,C465N372Ni2Cd62,2.265875100955454,2.304255691141422,24.751504684775707,15.709317190790756,9.042187493984951,6.737931802843529,1.394499999999999,5.891031802843529,2.72967,2.86079,1.89783,0.5363348887588709,51.5984,35.7584,78.1049,37.9203,1772.56,0.06079999999999999,0.0257,4.3602,0.2842310077519379,3.24751,4.075968992248062,0.2646557494277914,-0.9793061940774292,2.6663342534473284,4.265829274544989,0.734731821123161,51.60932297447281,0.0,41.28745837957825
3396,JOKXUC_clean,C217N186Ni1Cd31,-2.514870088189654,-2.5060714834494635,6.7169276491987855,5.507017736117971,1.2099099130808142,3.7159813965302777,-1.1753,2.437981396530279,2.48491,1.8788,1.46894,0.4598612929420023,26.5192,21.3032,64.7917,37.8211,1614.99,0.032899999999999985,0.1983,4.91438,0.12801636363636337,4.37719,4.786363636363637,0.1638886943392723,-2.8630850628165256,15.049978106508878,2.9876543209876543,0.6111142495911965,49.88505747126437,0.0,42.75862068965517
3397,JOKYEN_clean,C217N186Ni1Cd31,-3.6635478318398422,-3.6445129250620463,4.462815082028729,4.613261797583153,-0.15044671555442424,3.494066209507622,-1.5920999999999985,2.4042662095076217,2.24905,1.78732,1.83972,0.5108922999051524,23.9442,19.9973,63.7204,37.6433,1639.05,0.02679999999999999,0.223,5.45633,0.2537121989528792,4.18974,5.202617801047121,0.3217157138232746,-2.136866615248382,9.363074743678292,2.3164010413359577,0.5944840860232619,49.88505747126437,0.0,42.75862068965517
3398,JOKYAJ_clean,C217N186Ni1Cd31,-3.451784713195744,-3.4446413033780985,4.753149177650913,4.643919676717321,0.1092295009335924,3.553870804311691,-1.489799999999999,2.39567080431169,2.30096,1.811,1.77481,0.5078429677105921,24.3003,20.112,63.8539,37.7733,1645.36,0.034,0.2189,5.39851,0.25996833333333313,4.15261,5.138541666666667,0.2453185818425138,-1.3254104369399575,3.6983993338057872,2.3894218304381645,0.7453799813208952,49.88505747126437,0.0,42.75862068965517
3399,JOKYIR10_clean,C217N186Ni1Cd31,-3.4927065743670687,-3.476839059063126,5.12519458095673,4.941704988257995,0.18348959269873522,3.660328651761861,-1.379100000000001,2.441928651761862,2.34551,1.81953,1.70473,0.49197375868739973,24.823,20.522,64.2292,37.8184,1630.47,0.029200000000000004,0.2129,5.40983,0.2502555319148936,4.1078,5.159574468085107,0.3519910386118019,-1.731306390688535,6.676758073486507,3.167592758558881,0.5987070033753022,49.88505747126437,0.0,42.75862068965517
3400,JOKYOX10_clean,C217N186Ni1Cd31,-3.4263547055705095,-3.4190191308404003,5.779233796958311,5.371893318165772,0.40734047879253943,3.8263596096329398,-1.206900000000001,2.5535596096329396,2.39279,1.87685,1.66941,0.4839267091223219,25.853,21.2446,64.8601,38.1359,1591.4,0.035900000000000015,0.1971,5.40101,0.29202123595505647,4.04429,5.108988764044944,0.3514465930108326,-1.883192960212733,7.587171627052469,3.4394268345636125,0.5992240519753509,49.88505747126437,0.0,42.75862068965517
3401,JOKYIR_clean,C217N186Ni1Cd31,-3.4937414166022753,-3.477125766839562,5.124380462095244,4.941245062292844,0.18313539980240012,3.660261166641962,-1.3792000000000009,2.4418611666419596,2.3455,1.81951,1.70474,0.49197619398238474,24.8188,20.5084,64.2279,37.8073,1630.8,0.029200000000000004,0.2129,5.40983,0.2502555319148936,4.1078,5.159574468085107,0.3519910386118019,-1.731306390688535,6.676758073486507,3.167592758558881,0.5987070033753022,49.88505747126437,0.0,42.75862068965517
3402,JOKYOX_clean,C217N186Ni1Cd31,-3.438683242516336,-3.4141867328688735,5.529502899621531,5.125534532320847,0.403968367300684,3.8181551001695575,-1.174199999999999,2.473855100169557,2.44922,1.85618,1.53781,0.4635163134382636,25.6262,21.2444,64.61,38.2765,1652.62,0.036000000000000004,0.1971,5.40101,0.3139132258064521,4.04566,5.087096774193548,0.360473346650634,-1.6425098087848802,6.403615677054979,3.6890595009596927,0.577461024902603,49.88505747126437,0.0,42.75862068965517
3403,JOSNAG_clean,H12C279O186La31,-4.908365896319137,-4.732936252209872,3.454056571775248,2.0132449646740556,1.4408116071011925,6.173747859311065,0.9085999999999999,3.9333478593110636,2.72934,2.49609,1.87366,0.5395637408429949,26.9321,20.0939,63.4459,37.313,2164.05,0.12180000000000002,0.1563,4.69555,0.26270686274509725,3.80907,4.432843137254903,0.2899454899783492,-1.3111985700231592,2.917123133640552,1.914259429622815,0.9321655499119026,54.92125984251969,36.61417322834646,0.0
3404,JOSNAG01_clean,H12C279O186La31,-4.912336245037582,-4.792134430771354,3.0528951334032253,1.7608057130135675,1.2920894203896578,6.084223851161012,0.9556000000000004,3.6834238511610113,2.74913,2.46269,1.88861,0.5446273920935163,26.3808,19.793,63.385,37.2954,2259.19,0.13440000000000002,0.1713,4.70488,0.21831283582089522,3.83202,4.486567164179105,0.3324395829842533,-1.0994768454238808,2.4400177536939744,2.2451236454570718,0.9052595335748038,54.92125984251969,36.61417322834646,0.0
3405,JORBAV_clean,C248N248Mn2W31,-3.315820607978154,-3.3684424957670425,-0.9338306578168252,0.43724005228480767,-1.3710707101016328,1.9973717856654096,-2.967299999999998,1.9805717856654097,1.89198,2.24736,1.3659,0.3182695161567979,16.2417,14.4875,57.5683,34.4748,2358.69,0.0504,0.3614,6.39038,0.4353664498644987,5.50522,5.955013550135502,0.6024638322696952,-2.005267279634577,5.80421415002388,2.6789108151179493,0.8650778095002575,46.88090737240076,0.0,46.88090737240076
3406,JOVDON_clean,H1C155O217Ce31,1.4871122093930826,1.5372577348737189,24.702116284038997,15.347413227761779,9.354703056277218,7.8174453214035,1.7195,6.7080453214035005,2.82346,2.8888,1.70377,0.5152485013056691,53.2568,38.3956,76.7949,36.6975,2442.55,0.1036,0.0451,4.4252,0.41840987654321005,3.56797,4.00679012345679,0.4050798645854634,-0.999860579432044,3.210277256783107,3.636917960088692,0.6229122964619028,38.366336633663366,53.71287128712871,0.0
3408,JOQZUM_clean,C248N248Mn2Mo31,-3.21640193687748,-3.279738379012231,-0.9245121203785615,0.43544417058378226,-1.3599562909623437,1.9197820880498873,-3.1241999999999983,1.9853820880498854,1.74821,2.19094,1.76274,0.3741927887903938,15.8888,14.3253,57.0676,34.3345,2338.01,0.0746,0.3523,6.42335,0.486633582089552,5.64296,5.936716417910448,0.713533122283839,-1.5106810356477216,3.861275845709297,3.3425167535368576,0.8500188338299766,46.88090737240076,0.0,46.88090737240076
